ID,Full Name,Country,Weight,Height,Position,Team Abbreviation,Team Full Name,Total Games,Total Points,Total Assists,Total Rebounds,Total Blocks,Total Steals,Avg Points,Avg Rebounds,Avg Assists,Avg Blocks,Avg Steals,Season Games,Season Points,Season Assists,Season Rebounds,Season Blocks,Season Steals,Season Avg Points,Season Avg Rebounds,Season Avg Assists,Season Avg Blocks,Season Avg Steals,
203991,Clint Capela,Switzerland,116.1,208,Center,HOU,Houston Rockets,739,8236,726,7330,1014,486,11.1,9.9,1.0,1.4,0.7,,,,,,,,,,,
1642928,Dylan Cardwell,USA,115.65,208,Center,SAC,Sacramento Kings,44,238,62,332,67,30,5.4,7.5,1.4,1.5,0.7,,,,,,,,,,,
1642382,Branden Carlson,USA,99.77,213,Center,POR,Portland Trail Blazers,74,364,43,178,48,13,4.9,2.4,0.6,0.6,0.2,,,,,,,,,,,
1642267,Bub Carrington,USA,86.17,193,Guard,WAS,Washington Wizards,164,1685,745,617,38,106,10.3,3.8,4.5,0.2,0.6,,,,,,,,,,,
1642269,Devin Carter,USA,88.44,188,Guard,ATL,Atlanta Hawks,74,477,142,201,13,55,6.4,2.7,1.9,0.2,0.7,,,,,,,,,,,
1628975,Jevon Carter,USA,86.17,183,Guard,ORL,Orlando Magic,584,3100,921,975,133,346,5.3,1.7,1.6,0.2,0.6,,,,,,,,,,,
1628976,Wendell Carter Jr.,USA,122.45,208,Center-Forward,ORL,Orlando Magic,515,6093,1023,4193,372,342,11.8,8.1,2.0,0.7,0.7,,,,,,,,,,,
1627936,Alex Caruso,USA,84.35,196,Guard,OKC,Oklahoma City Thunder,473,3205,1288,1356,230,629,6.8,2.9,2.7,0.5,1.3,,,,,,,,,,,
1642264,Stephon Castle,USA,97.51,198,Guard,SAS,San Antonio Spurs,149,2323,834,659,41,152,15.6,4.4,5.6,0.3,1.0,,,,,,,,,,,
1630658,Colin Castleton,USA,113.38,208,Center,ORL,Orlando Magic,72,275,60,264,20,19,3.8,3.7,0.8,0.3,0.3,,,,,,,,,,,
1630577,Julian Champagnie,USA,98.41,201,Forward,SAS,San Antonio Spurs,272,2560,361,1117,125,183,9.4,4.1,1.3,0.5,0.7,,,,,,,,,,,
1630551,Justin Champagnie,USA,93.42,198,Guard-Forward,WAS,Washington Wizards,192,1333,182,876,95,144,6.9,4.6,0.9,0.5,0.8,,,,,,,,,,,
1642353,Cam Christie,USA,86.17,196,Guard,LAC,LA Clippers,68,174,37,90,4,21,2.6,1.3,0.5,0.1,0.3,,,,,,,,,,,
1631108,Max Christie,USA,86.17,196,Guard,DAL,Dallas Mavericks,341,2855,524,982,113,204,8.4,2.9,1.5,0.3,0.6,,,,,,,,,,,
1630619,Moussa Cisse,Guinea,99.77,211,Center,DAL,Dallas Mavericks,38,170,9,216,45,19,4.5,5.7,0.2,1.2,0.5,,,,,,,,,,,
1631321,Sidy Cissoko,France,99.77,198,Guard,POR,Portland Trail Blazers,131,492,150,230,30,63,3.8,1.8,1.1,0.2,0.5,,,,,,,,,,,
1641740,Jaylen Clark,USA,92.97,196,Guard,MIN,Minnesota Timberwolves,108,438,69,173,11,83,4.1,1.6,0.6,0.1,0.8,,,,,,,,,,,
203903,Jordan Clarkson,USA,87.98,196,Guard,NYK,New York Knicks,977,14853,2664,3054,147,748,15.2,3.1,2.7,0.2,0.8,,,,,,,,,,,
1629651,Nic Claxton,USA,97.51,211,Center,CHI,Chicago Bulls,380,4024,788,2875,611,266,10.6,7.6,2.1,1.6,0.7,,,,,,,,,,,
1642383,Walter Clayton Jr.,USA,88.44,193,Guard,MEM,Memphis Grizzlies,138,1076,558,278,38,88,7.8,2.0,4.0,0.3,0.6,,,,,,,,,,,
1642363,Nique Clifford,USA,79.37,196,Guard,SAC,Sacramento Kings,75,645,179,282,24,68,8.6,3.8,2.4,0.3,0.9,,,,,,,,,,,
1642270,Donovan Clingan,USA,126.98,218,Center,POR,Portland Trail Blazers,144,1370,239,1419,240,78,9.5,9.9,1.7,1.7,0.5,,,,,,,,,,,
1641730,Noah Clowney,USA,95.24,208,Forward-Center,BKN,Brooklyn Nets,135,1362,166,535,82,82,10.1,4.0,1.2,0.6,0.6,,,,,,,,,,,
1629599,Amir Coffey,USA,95.24,201,Guard-Forward,PHX,Phoenix Suns,415,2446,420,733,53,159,5.9,1.8,1.0,0.1,0.4,,,,,,,,,,,
1642268,Isaiah Collier,USA,95.24,193,Guard,UTA,Utah Jazz,130,1303,869,385,36,132,10.0,3.0,6.7,0.3,1.0,,,,,,,,,,,
1628381,John Collins,USA,102.49,206,Forward-Center,DET,Detroit Pistons,541,8488,767,4172,529,348,15.7,7.7,1.4,1.0,0.6,,,,,,,,,,,
1628380,Zach Collins,USA,108.84,206,Forward-Center,CHI,Chicago Bulls,452,3517,811,2171,288,191,7.8,4.8,1.8,0.6,0.4,,,,,,,,,,,
201144,Mike Conley,USA,79.37,185,Guard,BOS,Boston Celtics,1293,17513,7232,3729,270,1711,13.5,2.9,5.6,0.2,1.3,,,,,,,,,,,
1626192,Pat Connaughton,USA,94.78,196,Guard,CHA,Charlotte Hornets,637,3689,847,2084,160,294,5.8,3.3,1.3,0.3,0.5,,,,,,,,,,,
1630536,Sharife Cooper,USA,79.82,183,Guard,WAS,Washington Wizards,54,340,129,91,5,16,6.3,1.7,2.4,0.1,0.3,,,,,,,,,,,
1641731,Bilal Coulibaly,France,88.44,201,Guard,WAS,Washington Wizards,178,1916,454,793,143,210,10.8,4.5,2.6,0.8,1.2,,,,,,,,,,,
1642907,Cedric Coward,USA,93.42,196,Guard,MEM,Memphis Grizzlies,62,843,171,364,27,40,13.6,5.9,2.8,0.4,0.6,,,,,,,,,,,
1642384,Isaiah Crawford,USA,99.77,198,Forward,HOU,Houston Rockets,29,41,6,24,5,3,1.4,0.8,0.2,0.2,0.1,,,,,,,,,,,
1630595,Cade Cunningham,USA,99.77,198,Guard,DET,Detroit Pistons,272,6119,2164,1476,179,307,22.5,5.4,8.0,0.7,1.1,,,,,,,,,,,
201939,Stephen Curry,USA,83.9,188,Guard,GSW,Golden State Warriors,1069,26528,6743,4973,282,1602,24.8,4.7,6.3,0.3,1.5,,,,,,,,,,,
1642359,Pacôme Dadiet,France,95.24,206,Forward,NYK,New York Knicks,47,78,17,45,3,6,1.7,1.0,0.4,0.1,0.1,,,,,,,,,,,
1630700,Dyson Daniels,Australia,90.25,201,Guard,ATL,Atlanta Hawks,272,2555,1080,1393,122,506,9.4,5.1,4.0,0.4,1.9,,,,,,,,,,,
203076,Anthony Davis,USA,114.74,208,Forward-Center,WAS,Washington Wizards,858,20646,2246,9226,1958,1114,24.1,10.8,2.6,2.3,1.3,,,,,,,,,,,
1642484,RayJ Dennis,USA,81.63,185,Guard,ATL,Atlanta Hawks,45,178,80,64,10,15,4.0,1.4,1.8,0.2,0.3,,,,,,,,,,,
1628978,Donte DiVincenzo,USA,92.06,193,Guard,MIN,Minnesota Timberwolves,540,5849,1630,2289,154,647,10.8,4.2,3.0,0.3,1.2,,,,,,,,,,,
1631217,Moussa Diabaté,France,95.24,208,Forward,CHA,Charlotte Hornets,177,1066,205,1147,121,114,6.0,6.5,1.2,0.7,0.6,,,,,,,,,,,
1642885,Mohamed Diawara,France,102.04,206,Forward,NYK,New York Knicks,69,246,53,94,6,17,3.6,1.4,0.8,0.1,0.2,,,,,,,,,,,
1641711,Gradey Dick,USA,90.7,201,Guard-Forward,TOR,Toronto Raptors,190,1742,217,472,19,127,9.2,2.5,1.1,0.1,0.7,,,,,,,,,,,
1631172,Ousmane Dieng,France,83.9,206,Forward,MIL,Milwaukee Bucks,223,1330,386,597,53,89,6.0,2.7,1.7,0.2,0.4,,,,,,,,,,,
1642265,Rob Dillingham,USA,79.37,188,Guard,CHI,Chicago Bulls,179,1037,384,312,13,114,5.8,1.7,2.1,0.1,0.6,,,,,,,,,,,
1629029,Luka Dončić,Slovenia,104.31,203,Forward-Guard,LAL,Los Angeles Lakers,564,16429,4613,4785,258,750,29.1,8.5,8.2,0.5,1.3,,,,,,,,,,,
1629652,Luguentz Dort,Canada,99.77,193,Guard,ATL,Atlanta Hawks,432,5018,670,1648,177,410,11.6,3.8,1.6,0.4,0.9,,,,,,,,,,,
1630245,Ayo Dosunmu,USA,91.16,193,Guard,MIN,Minnesota Timberwolves,417,4900,1410,1285,145,349,11.8,3.1,3.4,0.3,0.8,,,,,,,,,,,
203083,Andre Drummond,USA,126.53,211,Center,NYK,New York Knicks,1143,13973,1564,13608,1407,1421,12.2,11.9,1.4,1.2,1.2,,,,,,,,,,,
1627739,Kris Dunn,USA,92.97,190,Guard,LAC,LA Clippers,489,3712,1912,1626,185,728,7.6,3.3,3.9,0.4,1.5,,,,,,,,,,,
1642346,Ryan Dunn,USA,97.96,201,Forward,PHX,Phoenix Suns,144,918,159,564,69,104,6.4,3.9,1.1,0.5,0.7,,,,,,,,,,,
201142,Kevin Durant,USA,108.84,211,Forward,HOU,Houston Rockets,1248,33963,5515,8567,1411,1270,27.2,6.9,4.4,1.1,1.0,,,,,,,,,,,
1631105,Jalen Duren,USA,113.38,208,Center,DET,Detroit Pistons,276,3736,569,2848,254,188,13.5,10.3,2.1,0.9,0.7,,,,,,,,,,,
1642856,Egor Dëmin,Russia,90.7,203,Guard,BKN,Brooklyn Nets,52,536,173,165,17,42,10.3,3.2,3.3,0.3,0.8,,,,,,,,,,,
1631106,Tari Eason,USA,97.51,203,Forward,HOU,Houston Rockets,221,2288,288,1387,144,296,10.4,6.3,1.3,0.7,1.3,,,,,,,,,,,
1641744,Zach Edey,Canada,138.32,221,Center,MEM,Memphis Grizzlies,77,760,77,670,106,43,9.9,8.7,1.0,1.4,0.6,,,,,,,,,,,
1642845,VJ Edgecombe,USA,86.17,193,Guard,PHI,Philadelphia 76ers,75,1199,315,423,39,107,16.0,5.6,4.2,0.5,1.4,,,,,,,,,,,
1630162,Anthony Edwards,USA,102.04,193,Guard,MIN,Minnesota Timberwolves,442,10854,1826,2319,282,587,24.6,5.2,4.1,0.6,1.3,,,,,,,,,,,
1642348,Justin Edwards,USA,98.41,201,Forward,PHI,Philadelphia 76ers,108,831,149,242,27,99,7.7,2.2,1.4,0.2,0.9,,,,,,,,,,,
1631165,Keon Ellis,USA,79.37,193,Guard,BKN,Brooklyn Nets,297,1960,355,614,185,343,6.6,2.1,1.2,0.6,1.2,,,,,,,,,,,
203954,Joel Embiid,Cameroon,122.45,213,Center-Forward,PHI,Philadelphia 76ers,490,13544,1808,5280,784,432,27.6,10.8,3.7,1.6,0.9,,,,,,,,,,,
1642855,Noa Essengue,France,87.98,203,Forward,CHI,Chicago Bulls,2,0,0,0,0,1,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
1642847,Jeremiah Fears,USA,86.17,190,Guard,NOP,New Orleans Pelicans,82,1169,279,300,30,97,14.3,3.7,3.4,0.4,1.2,,,,,,,,,,,
1642271,Kyle Filipowski,USA,113.38,211,Center,UTA,Utah Jazz,149,1569,338,992,61,121,10.5,6.7,2.3,0.4,0.8,,,,,,,,,,,
1627827,Dorian Finney-Smith,USA,99.77,201,Forward,CHA,Charlotte Hornets,757,6132,1077,3328,330,614,8.1,4.4,1.4,0.4,0.8,,,,,,,,,,,
1642843,Cooper Flagg,USA,92.97,206,Forward,DAL,Dallas Mavericks,70,1473,316,466,64,84,21.0,6.7,4.5,0.9,1.2,,,,,,,,,,,
1642853,Rasheer Fleming,USA,108.84,206,Forward,PHX,Phoenix Suns,55,238,16,124,21,22,4.3,2.3,0.3,0.4,0.4,,,,,,,,,,,
1631323,Simone Fontecchio,Italy,94.78,201,Forward,MIA,Miami Heat,329,2755,410,1004,75,171,8.4,3.1,1.2,0.2,0.5,,,,,,,,,,,
1628368,De'Aaron Fox,USA,83.9,190,Guard,SAS,San Antonio Spurs,665,14194,4099,2650,265,936,21.3,4.0,6.2,0.4,1.4,,,,,,,,,,,
1642402,Enrique Freeman,USA,99.77,206,Forward,MIN,Minnesota Timberwolves,26,59,11,40,6,5,2.3,1.5,0.4,0.2,0.2,,,,,,,,,,,
1642277,Johnny Furphy,Australia,90.7,203,Guard,IND,Indiana Pacers,85,283,60,224,18,38,3.3,2.6,0.7,0.2,0.4,,,,,,,,,,,
1629655,Daniel Gafford,USA,120.18,208,Forward-Center,DAL,Dallas Mavericks,561,5215,599,3298,881,323,9.3,5.9,1.1,1.6,0.6,,,,,,,,,,,
1642066,Myron Gardner,USA,99.77,196,Forward,MIA,Miami Heat,45,163,44,122,8,20,3.6,2.7,1.0,0.2,0.4,,,,,,,,,,,
1629636,Darius Garland,USA,87.07,185,Guard,LAC,LA Clippers,472,8894,3160,1229,60,533,18.8,2.6,6.7,0.1,1.1,,,,,,,,,,,
1630568,Luka Garza,USA,110.2,208,Center,BOS,Boston Celtics,193,1161,119,529,40,49,6.0,2.7,0.6,0.2,0.3,,,,,,,,,,,
1641718,Keyonte George,USA,83.9,193,Guard,UTA,Utah Jazz,196,3374,1041,663,30,140,17.2,3.4,5.3,0.2,0.7,,,,,,,,,,,
1642273,Kyshawn George,Switzerland,90.7,203,Forward,WAS,Washington Wizards,116,1300,383,530,93,116,11.2,4.6,3.3,0.8,1.0,,,,,,,,,,,
202331,Paul George,USA,104.31,203,Forward,BOS,Boston Celtics,945,19338,3502,5880,417,1601,20.5,6.2,3.7,0.4,1.7,,,,,,,,,,,
1630581,Josh Giddey,Australia,97.05,201,Guard,CHI,Chicago Bulls,334,4861,2197,2548,167,298,14.6,7.6,6.6,0.5,0.9,,,,,,,,,,,
1628983,Shai Gilgeous-Alexander,Canada,88.44,198,Guard,OKC,Oklahoma City Thunder,530,13411,2810,2503,422,761,25.3,4.7,5.3,0.8,1.4,,,,,,,,,,,
1630264,Anthony Gill,USA,104.31,201,Forward,WAS,Washington Wizards,285,1094,191,553,61,75,3.8,1.9,0.7,0.2,0.3,,,,,,,,,,,
1631221,Collin Gillespie,USA,88.44,185,Guard,PHX,Phoenix Suns,137,1293,476,426,21,133,9.4,3.1,3.5,0.2,1.0,,,,,,,,,,,
203497,Rudy Gobert,France,117.01,216,Center,MIN,Minnesota Timberwolves,905,11287,1251,10572,1842,634,12.5,11.7,1.4,2.0,0.7,,,,,,,,,,,
1642884,Vladislav Goldin,Russia,113.38,213,Center,MIA,Miami Heat,9,7,3,9,3,0,0.8,1.0,0.3,0.3,0.0,,,,,,,,,,,
1642864,Hugo González,Spain,90.7,198,Guard,BOS,Boston Celtics,74,289,40,246,21,42,3.9,3.3,0.5,0.3,0.6,,,,,,,,,,,
1630692,Jordan Goodwin,USA,97.51,190,Guard,PHX,Phoenix Suns,277,1913,671,1165,87,290,6.9,4.2,2.4,0.3,1.0,,,,,,,,,,,
203932,Aaron Gordon,USA,106.58,203,Forward,DEN,Denver Nuggets,806,10957,2196,4967,489,576,13.6,6.2,2.7,0.6,0.7,,,,,,,,,,,
203924,Jerami Grant,USA,96.6,201,Forward,MEM,Memphis Grizzlies,856,10925,1318,3229,863,560,12.8,3.8,1.5,1.0,0.7,,,,,,,,,,,
1631260,AJ Green,USA,86.17,193,Guard,MIL,Milwaukee Bucks,242,1756,312,496,19,91,7.3,2.0,1.3,0.1,0.4,,,,,,,,,,,
203110,Draymond Green,USA,104.31,198,Forward,GSW,Golden State Warriors,949,8235,5324,6462,930,1244,8.7,6.8,5.6,1.0,1.3,,,,,,,,,,,
1630224,Jalen Green,USA,84.35,193,Guard,PHX,Phoenix Suns,339,6741,1121,1426,99,274,19.9,4.2,3.3,0.3,0.8,,,,,,,,,,,
1629750,Javonte Green,USA,92.97,196,Guard,DET,Detroit Pistons,454,2461,316,1332,168,413,5.4,2.9,0.7,0.4,0.9,,,,,,,,,,,
201145,Jeff Green,USA,106.58,203,Forward,HOU,Houston Rockets,1528,18038,2222,6060,723,951,11.8,4.0,1.5,0.5,0.6,,,,,,,,,,,
1630182,Josh Green,Australia,90.7,198,Guard,MIN,Minnesota Timberwolves,349,2190,495,879,52,259,6.3,2.5,1.4,0.1,0.7,,,,,,,,,,,
1629656,Quentin Grimes,USA,93.88,196,Guard,LAL,Los Angeles Lakers,444,4982,1026,1444,123,360,11.2,3.3,2.3,0.3,0.8,,,,,,,,,,,
1631243,Mouhamed Gueye,Senegal,95.24,211,Forward,ATL,Atlanta Hawks,116,563,100,436,76,94,4.9,3.8,0.9,0.7,0.8,,,,,,,,,,,
1629060,Rui Hachimura,Japan,104.31,203,Forward,LAC,LA Clippers,468,5805,554,2147,148,267,12.4,4.6,1.2,0.3,0.6,,,,,,,,,,,
1630169,Tyrese Haliburton,USA,83.9,196,Guard,IND,Indiana Pacers,410,7023,3575,1529,248,624,17.1,3.7,8.7,0.6,1.5,,,,,,,,,,,
1641790,PJ Hall,USA,111.11,203,Center,CHA,Charlotte Hornets,57,205,24,172,24,6,3.6,3.0,0.4,0.4,0.1,,,,,,,,,,,
203501,Tim Hardaway Jr.,USA,92.97,196,Guard-Forward,MIA,Miami Heat,958,13404,1753,2766,126,591,14.0,2.9,1.8,0.1,0.6,,,,,,,,,,,
201935,James Harden,USA,99.77,196,Guard,CLE,Cleveland Cavaliers,1400,33506,10572,7993,780,2008,23.9,5.7,7.6,0.6,1.4,,,,,,,,,,,
1630702,Jaden Hardy,USA,89.8,190,Guard,LAL,Los Angeles Lakers,292,2492,371,481,28,99,8.5,1.6,1.3,0.1,0.3,,,,,,,,,,,
1641989,Elijah Harkless,USA,88.44,190,Guard,DET,Detroit Pistons,36,210,83,74,7,41,5.8,2.1,2.3,0.2,1.1,,,,,,,,,,,
1642844,Dylan Harper,USA,97.51,196,Guard,SAS,San Antonio Spurs,69,813,266,234,24,54,11.8,3.4,3.9,0.3,0.8,,,,,,,,,,,
1631199,Ron Harper Jr.,USA,105.67,196,Guard-Forward,BOS,Boston Celtics,40,147,29,62,10,10,3.7,1.6,0.7,0.2,0.2,,,,,,,,,,,
203914,Gary Harris,USA,95.24,193,Guard,DET,Detroit Pistons,705,6956,1270,1555,159,722,9.9,2.2,1.8,0.2,1.0,,,,,,,,,,,
202699,Tobias Harris,USA,102.49,203,Forward,SAS,San Antonio Spurs,1326,21289,3109,8171,721,1046,16.1,6.2,2.3,0.5,0.8,,,,,,,,,,,
1628404,Josh Hart,USA,97.51,196,Guard,NYK,New York Knicks,726,7815,2519,5173,226,779,10.8,7.1,3.5,0.3,1.1,,,,,,,,,,,
1628392,Isaiah Hartenstein,Germany,113.38,213,Center-Forward,OKC,Oklahoma City Thunder,472,3252,978,3047,426,339,6.9,6.5,2.1,0.9,0.7,,,,,,,,,,,
1630573,Sam Hauser,USA,98.41,201,Forward,BOS,Boston Celtics,334,2613,341,1033,84,149,7.8,3.1,1.0,0.3,0.4,,,,,,,,,,,
1641722,Jordan Hawkins,USA,86.17,196,Guard,NOP,New Orleans Pelicans,174,1386,178,394,40,62,8.0,2.3,1.0,0.2,0.4,,,,,,,,,,,
1629637,Jaxson Hayes,USA,99.77,213,Center-Forward,UTA,Utah Jazz,433,2991,318,1714,299,198,6.9,4.0,0.7,0.7,0.5,,,,,,,,,,,
1630703,Scoot Henderson,USA,93.88,190,Guard,POR,Portland Trail Blazers,158,2132,783,472,35,143,13.5,3.0,5.0,0.2,0.9,,,,,,,,,,,
1641707,Taylor Hendricks,USA,97.51,206,Forward,MEM,Memphis Grizzlies,161,1182,144,642,94,133,7.3,4.0,0.9,0.6,0.8,,,,,,,,,,,
1642935,Chucky Hepburn,USA,86.17,183,Guard,TOR,Toronto Raptors,2,0,2,1,0,1,0.0,0.5,1.0,0.0,0.5,,,,,,,,,,,
1629639,Tyler Herro,USA,88.44,196,Guard,MIL,Milwaukee Bucks,394,7664,1596,1960,82,286,19.5,5.0,4.1,0.2,0.7,,,,,,,,,,,
1627741,Buddy Hield,Bahamas,99.77,193,Guard,ATL,Atlanta Hawks,1063,14656,2503,4059,321,873,13.8,3.8,2.4,0.3,0.8,,,,,,,,,,,
1629312,Haywood Highsmith,USA,99.77,196,Forward,PHX,Phoenix Suns,225,1209,240,694,87,164,5.4,3.1,1.1,0.4,0.7,,,,,,,,,,,
1628988,Aaron Holiday,USA,83.9,183,Guard,HOU,Houston Rockets,568,3609,1113,889,94,331,6.4,1.6,2.0,0.2,0.6,,,,,,,,,,,
201950,Jrue Holiday,USA,99.77,193,Guard,POR,Portland Trail Blazers,1090,17287,6762,4585,541,1527,15.9,4.2,6.2,0.5,1.4,,,,,,,,,,,
1641842,Ronald Holland II,USA,93.42,203,Forward,DET,Detroit Pistons,159,1162,177,533,44,141,7.3,3.4,1.1,0.3,0.9,,,,,,,,,,,
1641747,DaRon Holmes II,USA,102.04,206,Forward,DEN,Denver Nuggets,25,93,16,35,6,1,3.7,1.4,0.6,0.2,0.0,,,,,,,,,,,
1631096,Chet Holmgren,USA,94.33,216,Center-Forward,OKC,Oklahoma City Thunder,183,3017,378,1520,392,119,16.5,8.3,2.1,2.1,0.7,,,,,,,,,,,
201143,Al Horford,Dominican Republic,108.84,203,Center-Forward,GSW,Golden State Warriors,1183,15077,3745,9163,1351,896,12.7,7.7,3.2,1.1,0.8,,,,,,,,,,,
1631216,Caleb Houstan,Canada,92.97,203,Guard,NOP,New Orleans Pelicans,186,727,98,269,18,51,3.9,1.4,0.5,0.1,0.3,,,,,,,,,,,
1641724,Jett Howard,USA,97.51,203,Guard,DAL,Dallas Mavericks,133,597,95,164,24,25,4.5,1.2,0.7,0.2,0.2,,,,,,,,,,,
1628989,Kevin Huerter,USA,86.17,198,Guard-Forward,DET,Detroit Pistons,689,7668,1926,2323,255,636,11.1,3.4,2.8,0.4,0.9,,,,,,,,,,,
1630643,Jay Huff,USA,108.84,216,Center,IND,Indiana Pacers,177,1296,172,489,217,63,7.3,2.8,1.0,1.2,0.4,,,,,,,,,,,
1630574,Ariel Hukporti,Germany,111.56,213,Center,PHI,Philadelphia 76ers,79,165,40,210,41,10,2.1,2.7,0.5,0.5,0.1,,,,,,,,,,,
1629631,De'Andre Hunter,USA,100.23,201,Forward-Guard,SAC,Sacramento Kings,481,7157,769,1964,122,334,14.9,4.1,1.6,0.3,0.7,,,,,,,,,,,
1643047,CJ Huntley,USA,104.31,211,Forward,PHX,Phoenix Suns,4,12,2,5,0,1,3.0,1.2,0.5,0.0,0.2,,,,,,,,,,,
1630538,Bones Hyland,USA,76.64,188,Guard,MIN,Minnesota Timberwolves,337,3174,880,690,79,225,9.4,2.0,2.6,0.2,0.7,,,,,,,,,,,
1642345,Oso Ighodaro,USA,106.58,211,Forward,PHX,Phoenix Suns,143,786,256,640,86,101,5.5,4.5,1.8,0.6,0.7,,,,,,,,,,,
1627742,Brandon Ingram,USA,86.17,203,Forward,TOR,Toronto Raptors,572,11311,2414,2996,335,416,19.8,5.2,4.2,0.6,0.7,,,,,,,,,,,
1631127,Harrison Ingram,USA,104.31,196,Forward,UTA,Utah Jazz,12,15,4,12,0,3,1.2,1.0,0.3,0.0,0.2,,,,,,,,,,,
202681,Kyrie Irving,Australia,88.44,188,Guard,DAL,Dallas Mavericks,839,20056,4696,3477,382,1088,23.9,4.1,5.6,0.5,1.3,,,,,,,,,,,
1628371,Jonathan Isaac,USA,104.31,208,Forward,ORL,Orlando Magic,328,2231,244,1491,391,283,6.8,4.5,0.7,1.2,0.9,,,,,,,,,,,
1641713,GG Jackson,USA,95.24,206,Forward,MEM,Memphis Grizzlies,132,1594,169,523,73,71,12.1,4.0,1.3,0.6,0.5,,,,,,,,,,,
1630543,Isaiah Jackson,USA,92.97,203,Forward,LAC,LA Clippers,274,1910,220,1277,312,165,7.0,4.7,0.8,1.1,0.6,,,,,,,,,,,
1631245,Quenton Jackson,USA,78.46,193,Guard,IND,Indiana Pacers,89,668,210,170,12,57,7.5,1.9,2.4,0.1,0.6,,,,,,,,,,,
1641748,Andre Jackson Jr.,USA,94.78,198,Guard,TOR,Toronto Raptors,172,468,176,367,24,69,2.7,2.1,1.0,0.1,0.4,,,,,,,,,,,
1628991,Jaren Jackson Jr.,USA,109.75,208,Forward-Center,UTA,Utah Jazz,503,9380,790,2802,915,520,18.6,5.6,1.6,1.8,1.0,,,,,,,,,,,
1631218,Trayce Jackson-Davis,USA,111.11,206,Forward,TOR,Toronto Raptors,236,1309,264,942,162,86,5.5,4.0,1.1,0.7,0.4,,,,,,,,,,,
1642857,Kasparas Jakučionis,Lithuania,90.7,196,Guard,MIL,Milwaukee Bucks,53,328,137,138,7,33,6.2,2.6,2.6,0.1,0.6,,,,,,,,,,,
1642355,Bronny James,USA,95.24,188,Guard,LAL,Los Angeles Lakers,69,184,73,41,7,28,2.7,0.6,1.1,0.1,0.4,,,,,,,,,,,
2544,LeBron James,USA,113.38,206,Forward,PHI,Philadelphia 76ers,1622,43440,12016,12095,1185,2417,26.8,7.5,7.4,0.7,1.5,,,,,,,,,,,
1642883,Sion James,USA,99.77,196,Guard,CHA,Charlotte Hornets,82,441,163,287,20,52,5.4,3.5,2.0,0.2,0.6,,,,,,,,,,,
1631170,Jaime Jaquez Jr.,USA,102.04,198,Guard,MIL,Milwaukee Bucks,216,2611,713,950,55,189,12.1,4.4,3.3,0.3,0.9,,,,,,,,,,,
1641998,Trey Jemison III,USA,122.45,208,Center,TOR,Toronto Raptors,139,545,91,496,88,43,3.9,3.6,0.7,0.6,0.3,,,,,,,,,,,
1642450,Daniss Jenkins,USA,74.83,193,Guard,DET,Detroit Pistons,79,678,281,168,15,64,8.6,2.1,3.6,0.2,0.8,,,,,,,,,,,
1629660,Ty Jerome,USA,88.44,196,Guard-Forward,MEM,Memphis Grizzlies,244,2281,733,509,26,182,9.3,2.1,3.0,0.1,0.7,,,,,,,,,,,
1630198,Isaiah Joe,USA,74.83,193,Guard,DET,Detroit Pistons,392,3219,455,824,57,218,8.2,2.1,1.2,0.1,0.6,,,,,,,,,,,
1642358,AJ Johnson,USA,72.56,196,Guard,MEM,Memphis Grizzlies,154,760,246,228,12,46,4.9,1.5,1.6,0.1,0.3,,,,,,,,,,,
1629661,Cameron Johnson,USA,95.24,203,Forward,DEN,Denver Nuggets,436,5705,874,1733,141,372,13.1,4.0,2.0,0.3,0.9,,,,,,,,,,,
1630552,Jalen Johnson,USA,99.32,203,Forward,ATL,Atlanta Hawks,256,3644,1036,1895,150,253,14.2,7.4,4.0,0.6,1.0,,,,,,,,,,,
1629640,Keldon Johnson,USA,99.77,198,Forward-Guard,SAS,San Antonio Spurs,452,6842,908,2432,104,304,15.1,5.4,2.0,0.2,0.7,,,,,,,,,,,
1642352,Keshad Johnson,USA,102.04,198,Forward,MIA,Miami Heat,48,179,12,90,12,20,3.7,1.9,0.2,0.2,0.4,,,,,,,,,,,
1642848,Tre Johnson,USA,86.17,196,Guard,WAS,Washington Wizards,60,733,122,170,18,33,12.2,2.8,2.0,0.3,0.6,,,,,,,,,,,
1642938,Curtis Jones,USA,88.44,190,Guard,DEN,Denver Nuggets,10,29,10,11,0,4,2.9,1.1,1.0,0.0,0.4,,,,,,,,,,,
1630529,Herbert Jones,USA,93.42,201,Forward,NOP,New Orleans Pelicans,296,2929,748,1105,200,463,9.9,3.7,2.5,0.7,1.6,,,,,,,,,,,
1642403,Isaac Jones,USA,111.11,203,Forward,DET,Detroit Pistons,54,152,14,67,12,5,2.8,1.2,0.3,0.2,0.1,,,,,,,,,,,
1642880,Kam Jones,USA,90.7,193,Guard,MIL,Milwaukee Bucks,37,162,119,60,0,18,4.4,1.6,3.2,0.0,0.5,,,,,,,,,,,
1642461,Spencer Jones,USA,102.04,201,Forward,DEN,Denver Nuggets,84,378,56,226,34,57,4.5,2.7,0.7,0.4,0.7,,,,,,,,,,,
1630200,Tre Jones,USA,86.17,185,Guard,CHI,Chicago Bulls,408,3727,1932,1146,56,367,9.1,2.8,4.7,0.1,0.9,,,,,,,,,,,
